Row_ID,Order_iD,Order_Date,Order_Priority,Order_Quantity,Sales,Discount,Ship Mode,Profit,Unit_Price,Shipping_Cost,Customer_Name,Province,Region,Customer_Segment,Product_Category,Product_Sub_Category,Product_Name,Product_Container,Product_Base_Margin,Ship_Date
3218,23104,09/04/2011,Medium,3,31,0.02,Express Air,29,7,2.83,Trudy Brown,Saskachewan,Prarie,Small Business,Furniture,Office Furnishings,G.E. Halogen Desk Lamp Bulbs,Small Pack,0.37,10/04/2011
3219,23104,09/04/2011,Medium,24,143,0.01,Regular Air,-25,6,3.37,Trudy Brown,Saskachewan,Prarie,Small Business,Office Supplies,Rubber Bands,"Advantus Push Pins, Aluminum Head",Wrap Bag,0.54,12/04/2011
3267,23363,29/05/2012,Low,46,242,0.02,Regular Air,-95,5,4.97,Robert Dilbeck,Saskachewan,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Small Box,0.38,05/06/2012
3298,23559,18/07/2010,Low,14,426,0.03,Express Air,167,29,1.49,Cynthia Arntzen,Saskachewan,Prarie,Home Office,Office Supplies,Binders and Binder Accessories,Lock-Up Easel 'Spel-Binder',Small Box,0.38,25/07/2010
3299,23559,18/07/2010,Low,9,173,0.02,Regular Air,-35,18,8.51,Cynthia Arntzen,Saskachewan,Prarie,Home Office,Technology,Office Machines,Canon P1-DHIII Palm Printing Calculator,Medium Box,0.4,23/07/2010
3389,24160,01/02/2011,Medium,44,3645,0.06,Regular Air,1104,96,4.9,Amy Hunt,Saskachewan,Prarie,Home Office,Technology,Telephones and Communication,T60,Small Box,0.56,02/02/2011
3392,24193,14/03/2009,Not Specified,45,9540,0.02,Delivery Truck,-164,201,55.96,Beth Fritzler,Saskachewan,Prarie,Small Business,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,Jumbo Box,0.75,16/03/2009
3393,24193,14/03/2009,Not Specified,24,110,0.02,Regular Air,-64,4,5.17,Beth Fritzler,Saskachewan,Prarie,Small Business,Office Supplies,Paper,Xerox 1971,Small Box,0.4,15/03/2009
3394,24193,14/03/2009,Not Specified,19,1427,0.04,Regular Air,-175,86,0.99,Beth Fritzler,Saskachewan,Prarie,Small Business,Technology,Telephones and Communication,Accessory4,Wrap Bag,0.85,16/03/2009
3409,24352,10/05/2010,Critical,32,103,0.03,Regular Air,21,3,1.14,Toby Swindell,Saskachewan,Prarie,Small Business,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",Wrap Bag,0.4,10/05/2010
3460,24646,15/04/2011,Not Specified,46,663,0.09,Regular Air,293,16,1.39,Trudy Brown,Saskachewan,Prarie,Small Business,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",Small Box,0.38,16/04/2011
3461,24646,15/04/2011,Not Specified,21,61,0,Regular Air,7,3,0.7,Trudy Brown,Saskachewan,Prarie,Small Business,Office Supplies,Pens & Art Supplies,Newell 340,Wrap Bag,0.56,17/04/2011
3508,24993,11/03/2010,High,36,1561,0.09,Regular Air,-227,56,2.5,Beth Fritzler,Saskachewan,Prarie,Small Business,Technology,Telephones and Communication,Accessory28,Small Pack,0.83,13/03/2010
3517,25060,20/07/2009,Not Specified,6,7767,0.03,Regular Air,2071,1271,19.99,Brosina Hoffman,Saskachewan,Prarie,Consumer,Office Supplies,Binders and Binder Accessories,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Small Box,0.35,22/07/2009
3518,25060,20/07/2009,Not Specified,1,1894,0.07,Delivery Truck,-4655,2036,14.7,Brosina Hoffman,Saskachewan,Prarie,Consumer,Technology,Office Machines,Lexmark 4227 Plus Dot Matrix Printer,Jumbo Drum,0.55,22/07/2009
3568,25447,23/05/2012,Not Specified,25,536,0.09,Regular Air,107,23,8.99,Randy Ferguson,Saskachewan,Prarie,Corporate,Furniture,Office Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",Small Pack,0.44,24/05/2012
3569,25447,23/05/2012,Not Specified,18,4429,0.03,Delivery Truck,214,296,54.12,Randy Ferguson,Saskachewan,Prarie,Corporate,Furniture,Tables,Hon 94000 Series Round Tables,Jumbo Box,0.76,26/05/2012
3660,26214,20/11/2011,Medium,19,306,0.1,Express Air,128,16,1.39,Beth Fritzler,Saskachewan,Prarie,Small Business,Office Supplies,Envelopes,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",Small Box,0.4,21/11/2011
3661,26214,20/11/2011,Medium,41,1901,0.08,Regular Air,871,47,6.77,Beth Fritzler,Saskachewan,Prarie,Small Business,Furniture,Office Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Small Box,0.44,21/11/2011
3767,26913,29/09/2009,High,11,643,0.01,Regular Air,-119,66,8.99,Amy Hunt,Saskachewan,Prarie,Consumer,Technology,Telephones and Communication,StarTAC Analog,Small Box,0.6,01/10/2009
3822,27265,06/05/2012,Critical,49,14982,0.02,Regular Air,-1792,300,11.64,Christina Anderson,Saskachewan,Prarie,Corporate,Technology,Copiers and Fax,Brother DCP1000 Digital 3 in 1 Multifunction Machine,Large Box,0.5,06/05/2012
3823,27265,06/05/2012,Critical,36,5587,0.05,Express Air,2254,163,19.99,Christina Anderson,Saskachewan,Prarie,Corporate,Office Supplies,Envelopes,Multimedia Mailers,Small Box,0.39,07/05/2012
3824,27265,06/05/2012,Critical,49,401,0.03,Express Air,162,8,0.96,Christina Anderson,Saskachewan,Prarie,Corporate,Furniture,Office Furnishings,Document Clip Frames,Wrap Bag,0.43,08/05/2012
3855,27491,09/04/2009,Not Specified,11,985,0.04,Regular Air,186,90,19.99,Roy Collins,Saskachewan,Prarie,Corporate,Office Supplies,Envelopes,Tyvek® Side-Opening Peel & Seel® Expanding Envelopes,Small Box,0.4,11/04/2009
3856,27491,09/04/2009,Not Specified,36,351,0.02,Regular Air,-15,10,6.02,Roy Collins,Saskachewan,Prarie,Corporate,Furniture,Office Furnishings,DAX Solid Wood Frames,Medium Box,0.48,10/04/2009
3857,27491,09/04/2009,Not Specified,2,75,0.09,Regular Air,-52,35,7.73,Roy Collins,Saskachewan,Prarie,Corporate,Office Supplies,Pens & Art Supplies,Hunt Boston® Vacuum Mount KS Pencil Sharpener,Small Box,0.59,11/04/2009
3907,27845,13/07/2011,Not Specified,36,220,0.1,Regular Air,101,6,0.5,Craig Molinari,Saskachewan,Prarie,Small Business,Office Supplies,Labels,Avery 51,Small Box,0.39,14/07/2011
4243,30176,19/04/2009,Low,30,2504,0.01,Regular Air,-548,80,48.2,Amy Hunt,Saskachewan,Prarie,Home Office,Furniture,Office Furnishings,Eldon Cleatmat Plus™ Chair Mats for High Pile Carpets,Medium Box,0.74,26/04/2009
4270,30375,03/05/2012,Low,20,71,0.03,Regular Air,-93,3,6.27,Christina Anderson,Saskachewan,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Cardinal Poly Pocket Divider Pockets for Ring Binders,Small Box,0.4,07/05/2012
4289,30565,26/07/2011,Medium,32,1785,0.04,Express Air,53,56,4,Roy Collins,Saskachewan,Prarie,Corporate,Technology,Computer Peripherals,"Fellowes Smart Design 104-Key Enhanced Keyboard, PS/2 Adapter, Platinum",Small Box,0.74,28/07/2011
4291,30567,14/01/2009,Not Specified,14,2691,0.1,Delivery Truck,-368,208,68.02,Toby Swindell,Saskachewan,Prarie,Small Business,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",Jumbo Drum,0.58,14/01/2009
4292,30567,14/01/2009,Not Specified,8,734,0.07,Regular Air,103,90,19.99,Toby Swindell,Saskachewan,Prarie,Small Business,Office Supplies,Envelopes,Tyvek® Side-Opening Peel & Seel® Expanding Envelopes,Small Box,0.4,15/01/2009
4293,30567,14/01/2009,Not Specified,3,39,0.01,Express Air,23,9,7.29,Toby Swindell,Saskachewan,Prarie,Small Business,Furniture,Office Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Small Pack,0.45,16/01/2009
4294,30567,14/01/2009,Not Specified,14,63,0.02,Regular Air,7,4,0.94,Toby Swindell,Saskachewan,Prarie,Small Business,Office Supplies,Pens & Art Supplies,Newell 336,Wrap Bag,0.56,15/01/2009
4431,31586,21/03/2012,Low,22,963,0.05,Express Air,94,43,4,Amy Hunt,Saskachewan,Prarie,Home Office,Technology,Computer Peripherals,"Fellowes Mobile Numeric Keypad, Graphite",Small Box,0.64,25/03/2012
4432,31586,21/03/2012,Low,25,4390,0,Express Air,1007,206,5.26,Amy Hunt,Saskachewan,Prarie,Home Office,Technology,Telephones and Communication,i470,Small Box,0.56,30/03/2012
4448,31687,19/05/2011,High,44,123,0.07,Regular Air,4,3,1.34,Arianne Irving,Saskachewan,Prarie,Corporate,Office Supplies,Pens & Art Supplies,Prang Drawing Pencil Set,Wrap Bag,0.45,19/05/2011
4470,31847,18/12/2009,Low,46,1692,0.1,Regular Air,61,40,4,Amy Hunt,Saskachewan,Prarie,Small Business,Technology,Computer Peripherals,Microsoft Natural Keyboard Elite,Small Box,0.7,22/12/2009
4612,32868,17/01/2009,Not Specified,39,1101,0.05,Regular Air,201,28,6.17,Randy Ferguson,Saskachewan,Prarie,Home Office,Office Supplies,Pens & Art Supplies,"Boston Model 1800 Electric Pencil Sharpener, Gray",Small Pack,0.55,18/01/2009
5081,36224,03/05/2009,Medium,15,1765,0.09,Express Air,375,121,3.99,Robert Dilbeck,Saskachewan,Prarie,Corporate,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",Small Box,0.6,05/05/2009
5157,36709,23/08/2012,Critical,42,2246,0.05,Regular Air,369,66,8.99,Jennifer Ferguson,Saskachewan,Prarie,Corporate,Technology,Telephones and Communication,i270,Small Box,0.55,25/08/2012
5318,37826,23/04/2011,Medium,45,326,0.03,Regular Air,-85,7,6.18,Amy Hunt,Saskachewan,Prarie,Consumer,Office Supplies,Paper,Strathmore Photo Mount Cards,Small Box,0.39,25/04/2011
5338,37924,29/11/2009,High,49,8095,0.05,Regular Air,2009,165,19.99,Philip Fox,Saskachewan,Prarie,Home Office,Office Supplies,Storage & Organization,Economy Rollaway Files,Small Box,0.59,29/11/2009
5371,38182,22/05/2012,High,45,2849,0.07,Regular Air,-1183,65,35,Randy Ferguson,Saskachewan,Prarie,Home Office,Office Supplies,Storage & Organization,Space Solutions Commercial Steel Shelving,Large Box,0.8,22/05/2012
5604,39717,28/11/2009,High,20,835,0.06,Regular Air,-58,44,16.36,Jennifer Ferguson,Saskachewan,Prarie,Corporate,Office Supplies,Storage & Organization,"Trav-L-File Heavy-Duty Shuttle II, Black",Small Box,0.55,30/11/2009
5692,40257,21/08/2010,Not Specified,24,3201,0.06,Regular Air,406,141,24.49,Brosina Hoffman,Saskachewan,Prarie,Consumer,Furniture,Chairs & Chairmats,Hon Olson Stacker Stools,Large Box,0.57,22/08/2010
5700,40321,23/06/2010,High,23,1484,0.09,Regular Air,231,67,19.99,Andy Gerbode,Saskachewan,Prarie,Consumer,Office Supplies,Binders and Binder Accessories,Catalog Binders with Expanding Posts,Small Box,0.4,25/06/2010
5701,40321,23/06/2010,High,18,740,0.1,Regular Air,89,43,6.22,Andy Gerbode,Saskachewan,Prarie,Consumer,Office Supplies,Storage & Organization,"SAFCO Mobile Desk Side File, Wire Frame",Small Box,0,24/06/2010
5947,42214,24/05/2011,Low,46,570,0.03,Regular Air,154,12,2.85,Randy Ferguson,Saskachewan,Prarie,Home Office,Furniture,Office Furnishings,Aluminum Document Frame,Small Pack,0.55,31/05/2011
5948,42214,24/05/2011,Low,28,184,0.02,Regular Air,-60,6,5.84,Randy Ferguson,Saskachewan,Prarie,Home Office,Office Supplies,Paper,Xerox 226,Small Box,0.37,31/05/2011
6039,42788,13/10/2011,Critical,26,242,0.1,Regular Air,68,10,2.27,Amy Hunt,Saskachewan,Prarie,Small Business,Office Supplies,Paper,"Staples Wirebound Steno Books, 6"" x 9"", 12/Pack",Wrap Bag,0.36,15/10/2011
6054,42912,04/05/2010,Not Specified,4,53,0.05,Regular Air,-30,11,8.6,Craig Molinari,Saskachewan,Prarie,Small Business,Office Supplies,Storage & Organization,"SimpliFile™ Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",Small Box,0.57,06/05/2010
6162,43653,30/10/2012,High,3,11,0.07,Regular Air,-4,3,1.35,Amy Hunt,Saskachewan,Prarie,Small Business,Office Supplies,Rubber Bands,Acco® Hot Clips™ Clips to Go,Wrap Bag,0.4,30/10/2012
6163,43653,30/10/2012,High,39,666,0,Express Air,2,16,7.42,Amy Hunt,Saskachewan,Prarie,Small Business,Office Supplies,"Scissors, Rulers and Trimmers",Acme Galleria® Hot Forged Steel Scissors with Colored Handles,Small Pack,0.56,31/10/2012
6164,43653,30/10/2012,High,10,351,0.06,Regular Air,1,35,8.22,Amy Hunt,Saskachewan,Prarie,Small Business,Office Supplies,Storage & Organization,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Small Box,0.57,01/11/2012
6343,44962,28/12/2009,Medium,27,576,0.06,Regular Air,153,22,1.99,Toby Swindell,Saskachewan,Prarie,Small Business,Technology,Computer Peripherals,"Verbatim DVD-R, 3.95GB, SR, Mitsubishi Branded, Jewel",Small Pack,0.43,30/12/2009
6397,45412,22/04/2010,Medium,20,587,0.06,Regular Air,83,36,1.1,Arianne Irving,Saskachewan,Prarie,Corporate,Technology,Telephones and Communication,Accessory35,Small Box,0.55,23/04/2010
6436,45734,17/07/2012,Critical,47,558,0.03,Express Air,-157,12,7.95,Amy Hunt,Saskachewan,Prarie,Consumer,Office Supplies,Pens & Art Supplies,"Hunt BOSTON® Vista® Battery-Operated Pencil Sharpener, Black",Small Pack,0.58,19/07/2012
6454,45959,06/12/2009,Medium,15,202,0.08,Express Air,-3,13,7.17,Roy Collins,Saskachewan,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,GBC ProClick Spines for 32-Hole Punch,Small Box,0.38,08/12/2009
6455,45959,06/12/2009,Medium,35,1822,0,Regular Air,155,50,19.99,Roy Collins,Saskachewan,Prarie,Corporate,Technology,Computer Peripherals,Zoom V.92 USB External Faxmodem,Small Box,0.41,08/12/2009
6585,46884,17/01/2009,Medium,18,130,0.1,Regular Air,40,8,1.39,Paul Prost,Saskachewan,Prarie,Corporate,Office Supplies,Envelopes,Security-Tint Envelopes,Small Box,0.36,19/01/2009
6586,46884,17/01/2009,Medium,3,337,0,Regular Air,-510,126,2.5,Paul Prost,Saskachewan,Prarie,Corporate,Technology,Telephones and Communication,6162,Small Box,0.59,19/01/2009
6604,46981,07/02/2009,Medium,46,1399,0.07,Regular Air,602,31,2.99,Robert Dilbeck,Saskachewan,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Surelock™ Post Binders,Small Box,0.35,07/02/2009
6606,47010,03/10/2011,Critical,11,1479,0.06,Delivery Truck,-237,131,30,Robert Dilbeck,Saskachewan,Prarie,Corporate,Furniture,Chairs & Chairmats,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Jumbo Drum,0.78,03/10/2011
6702,47717,17/12/2011,Not Specified,35,173,0.04,Regular Air,84,5,0.5,Andy Gerbode,Saskachewan,Prarie,Consumer,Office Supplies,Labels,Avery 493,Small Box,0.36,18/12/2011
6776,48257,22/04/2009,Low,45,221,0.02,Regular Air,-124,5,5.42,Christina Anderson,Saskachewan,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Newell® 3-Hole Punched Plastic Slotted Magazine Holders for Binders,Small Box,0.37,26/04/2009
6822,48577,08/07/2012,Medium,6,202,0.02,Regular Air,35,31,5.09,Roy Collins,Saskachewan,Prarie,Corporate,Office Supplies,Paper,Xerox 19,Small Box,0.4,10/07/2012
6992,49953,17/03/2012,Not Specified,18,284,0.1,Regular Air,-51,16,6.5,Toby Carlisle,Saskachewan,Prarie,Home Office,Technology,Computer Peripherals,Logitech Access Keyboard,Small Box,0.48,18/03/2012
6993,49953,17/03/2012,Not Specified,36,242,0.09,Express Air,-95,6,6.6,Toby Carlisle,Saskachewan,Prarie,Home Office,Office Supplies,Paper,Xerox 21,Small Box,0.37,17/03/2012
7192,51300,15/10/2011,Medium,43,344,0.09,Regular Air,31,8,1.99,Toby Carlisle,Saskachewan,Prarie,Home Office,Technology,Computer Peripherals,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Small Pack,0.52,17/10/2011
7249,51687,11/09/2011,Low,42,249,0.01,Regular Air,-67,6,5.3,Craig Molinari,Saskachewan,Prarie,Small Business,Office Supplies,Envelopes,Staples Brown Kraft Recycled Clasp Envelopes,Small Box,0.35,13/09/2011
7288,51974,26/01/2011,High,10,1290,0.05,Regular Air,231,123,24.49,Trudy Brown,Saskachewan,Prarie,Small Business,Office Supplies,Appliances,Honeywell Enviracaire® Portable HEPA Air Cleaner for up to 10 x 16 Room,Large Box,0.46,27/01/2011
7289,51974,26/01/2011,High,2,23,0.05,Regular Air,-15,9,6.19,Trudy Brown,Saskachewan,Prarie,Small Business,Office Supplies,Binders and Binder Accessories,Avery Printable Repositionable Plastic Tabs,Small Box,0.38,27/01/2011
7394,52676,28/08/2012,High,46,979,0.01,Regular Air,321,20,5.86,Amy Hunt,Saskachewan,Prarie,Home Office,Office Supplies,Paper,Xerox 191,Small Box,0.38,30/08/2012
7452,53153,23/09/2009,Critical,29,575,0.1,Regular Air,84,20,3.99,Paul Prost,Saskachewan,Prarie,Corporate,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,Small Box,0.57,24/09/2009
7542,53895,04/09/2011,Not Specified,21,7923,0.1,Regular Air,1559,419,19.99,Amy Hunt,Saskachewan,Prarie,Small Business,Office Supplies,Storage & Organization,Smead Adjustable Mobile File Trolley with Lockable Top,Small Box,0.58,06/09/2011
7615,54497,19/01/2010,Not Specified,1,156,0.07,Regular Air,-87,143,19.99,Philip Fox,Saskachewan,Prarie,Home Office,Office Supplies,Storage & Organization,Letter Size Cart,Small Box,0.56,22/01/2010
7714,55296,18/10/2012,Low,32,317,0.05,Regular Air,105,10,2.06,Anthony Witt,Saskachewan,Prarie,Corporate,Office Supplies,Paper,Riverleaf Stik-Withit® Designer Note Cubes®,Wrap Bag,0.39,22/10/2012
7779,55654,19/09/2010,High,2,17,0.04,Regular Air,-7,7,2.83,Toby Carlisle,Saskachewan,Prarie,Home Office,Furniture,Office Furnishings,G.E. Halogen Desk Lamp Bulbs,Small Pack,0.37,21/09/2010
7884,56387,20/05/2011,Medium,32,128,0.1,Express Air,-164,4,7.01,Brian Dahlen,Saskachewan,Prarie,Small Business,Office Supplies,Binders and Binder Accessories,Avery Binder Labels,Small Box,0.37,22/05/2011
7885,56387,20/05/2011,Medium,9,67,0.08,Regular Air,-58,6,10.05,Brian Dahlen,Saskachewan,Prarie,Small Business,Office Supplies,Paper,Xerox 1997,Small Box,0.37,22/05/2011
7944,56743,22/06/2011,Medium,23,524,0.06,Express Air,152,22,8.99,Arianne Irving,Saskachewan,Prarie,Corporate,Furniture,Office Furnishings,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",Small Pack,0.41,25/06/2011
7952,56805,05/06/2012,High,38,14753,0.01,Delivery Truck,1086,371,99,Craig Molinari,Saskachewan,Prarie,Small Business,Office Supplies,Storage & Organization,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",Jumbo Drum,0.65,06/06/2012
7958,56838,29/07/2011,Critical,44,4326,0.09,Regular Air,1728,101,7.18,Roy Collins,Saskachewan,Prarie,Corporate,Technology,Computer Peripherals,Logitech Cordless Elite Duo,Small Box,0.4,30/07/2011
7988,57095,23/03/2011,Medium,37,255,0.01,Regular Air,-63,7,5.48,Paul Prost,Saskachewan,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Small Box,0.37,26/03/2011
8019,57287,28/10/2011,Not Specified,11,472,0.03,Regular Air,56,41,1.99,Randy Ferguson,Saskachewan,Prarie,Corporate,Technology,Computer Peripherals,"TDK 4.7GB DVD-R Spindle, 15/Pack",Small Pack,0.42,29/10/2011
8118,57984,02/10/2010,High,6,193,0.07,Express Air,-123,31,4,Toby Carlisle,Saskachewan,Prarie,Home Office,Technology,Computer Peripherals,Microsoft Multimedia Keyboard,Small Box,0.74,03/10/2010
8119,57984,02/10/2010,High,20,11829,0.07,Regular Air,3900,600,24.49,Toby Carlisle,Saskachewan,Prarie,Home Office,Technology,Copiers and Fax,Hewlett Packard LaserJet 3310 Copier,Large Box,0.37,04/10/2010
8289,59207,18/05/2009,Critical,3,10,0.09,Regular Air,-4,3,1.58,Roy Collins,Saskachewan,Prarie,Corporate,Office Supplies,Rubber Bands,Staples Gold Paper Clips,Wrap Bag,0.39,19/05/2009
8296,59238,19/09/2009,High,11,456,0.03,Express Air,9,41,8.99,Paul Prost,Saskachewan,Prarie,Corporate,Office Supplies,Pens & Art Supplies,Sanford 52201 APSCO Electric Pencil Sharpener,Small Pack,0.59,20/09/2009
8315,59396,14/11/2009,Critical,41,5930,0.07,Regular Air,428,152,6.5,Brian Dahlen,Saskachewan,Prarie,Small Business,Technology,Computer Peripherals,Adesso Programmable 142-Key Keyboard,Small Box,0.74,16/11/2009
8388,59911,18/12/2011,Not Specified,1,11,0.1,Regular Air,-4,9,2.15,Arianne Irving,Saskachewan,Prarie,Corporate,Office Supplies,Paper,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""",Wrap Bag,0.4,19/12/2011
147,930,16/12/2009,Critical,22,922,0.03,Express Air,-42,41,58.66,Phillina Ober,New Brunswick,Atlantic,Small Business,Furniture,Office Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Medium Box,0.76,17/12/2009
148,930,16/12/2009,Critical,11,79,0,Regular Air,14,7,2,Phillina Ober,New Brunswick,Atlantic,Small Business,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Wrap Bag,0.39,16/12/2009
168,1058,25/04/2010,Medium,3,469,0.07,Regular Air,-888,196,8.99,Jim Epp,New Brunswick,Atlantic,Small Business,Technology,Telephones and Communication,T28 WORLD,Small Box,0.6,26/04/2010
172,1088,20/05/2012,Low,13,269,0.1,Regular Air,-112,21,6.5,Muhammed Yedwab,New Brunswick,Atlantic,Consumer,Technology,Computer Peripherals,Microsoft Internet Keyboard,Small Box,0.78,27/05/2012
225,1504,27/08/2012,Medium,31,293,0.08,Regular Air,64,10,1.99,Maribeth Schnelling,New Brunswick,Atlantic,Corporate,Technology,Computer Peripherals,TDK 4.7GB DVD-R,Small Pack,0.41,28/08/2012
258,1796,20/11/2012,High,43,183,0.07,Regular Air,-125,4,5.04,Deanra Eno,New Brunswick,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,"ACCOHIDE® 3-Ring Binder, Blue, 1""",Small Box,0.38,20/11/2012
292,2048,14/11/2010,Critical,12,3753,0.01,Delivery Truck,638,295,42.52,Deanra Eno,New Brunswick,Atlantic,Corporate,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,Jumbo Drum,0.57,15/11/2010
293,2048,14/11/2010,Critical,9,548,0.1,Express Air,79,61,4.5,Deanra Eno,New Brunswick,Atlantic,Corporate,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,Small Box,0.56,15/11/2010
